label,x,y,z
27464,6.3473268,0.1166667,-0.2416926
27465,6.3972278,0.1166667,-0.2416926
27466,6.4471288,0.1166667,-0.2416926
27467,6.4970298,0.1166667,-0.2416926
27468,6.5469308,0.1166667,-0.2416926
27469,6.5968318,0.1166667,-0.2416926
27470,6.6467328,0.1166667,-0.2416926
27471,6.6966338,0.1166667,-0.2416926
27472,6.7465348,0.1166667,-0.2416926
27473,6.7964358,0.1166667,-0.2416926
27474,6.8463368,0.1166667,-0.2416926
27475,6.8962379,0.1166667,-0.2416926
27476,6.9461384,0.1166667,-0.2416926
27477,6.9960394,0.1166667,-0.2416926
27478,7.0459404,0.1166667,-0.2416926
27479,7.0958414,0.1166667,-0.2416926
27480,7.1457424,0.1166667,-0.2416926
27481,7.1956434,0.1166667,-0.2416926
27482,7.2455444,0.1166667,-0.2416926
27483,7.2954454,0.1166667,-0.2416926
27484,7.3453465,0.1166667,-0.2416926
27485,7.3952475,0.1166667,-0.2416926
27486,7.4451485,0.1166667,-0.2416926
27487,7.4950495,0.1166667,-0.2416926
27488,7.5449505,0.1166667,-0.2416926
27489,7.5948515,0.1166667,-0.2416926
27490,7.6447525,0.1166667,-0.2416926
27491,7.6946535,0.1166667,-0.2416926
27492,7.7445545,0.1166667,-0.2416926
27493,7.7944555,0.1166667,-0.2416926
27494,7.8443565,0.1166667,-0.2416926
27495,7.8942575,0.1166667,-0.2416926
27496,7.9441586,0.1166667,-0.2416926
27497,7.9940596,0.1166667,-0.2416926
27498,8.0439606,0.1166667,-0.2416926
27499,8.0938616,0.1166667,-0.2416926
27500,8.1437626,0.1166667,-0.2416926
27501,8.1936636,0.1166667,-0.2416926
27502,8.2435646,0.1166667,-0.2416926
27503,8.2934656,0.1166667,-0.2416926
27504,8.3433666,0.1166667,-0.2416926
27505,8.3932676,0.1166667,-0.2416926
27506,8.4431686,0.1166667,-0.2416926
27507,8.4930696,0.1166667,-0.2416926
27508,8.5429707,0.1166667,-0.2416926
27509,8.5928717,0.1166667,-0.2416926
27510,8.6427727,0.1166667,-0.2416926
27511,8.6926737,0.1166667,-0.2416926
27512,8.7425747,0.1166667,-0.2416926
27513,8.7924757,0.1166667,-0.2416926
27514,8.8423767,0.1166667,-0.2416926
27515,8.8922768,0.1166667,-0.2416926
27516,8.9421778,0.1166667,-0.2416926
27517,8.9920788,0.1166667,-0.2416926
27518,9.0419798,0.1166667,-0.2416926
27519,9.0918808,0.1166667,-0.2416926
27520,9.1417818,0.1166667,-0.2416926
27521,9.1916828,0.1166667,-0.2416926
27522,9.2415838,0.1166667,-0.2416926
27523,9.2914848,0.1166667,-0.2416926
27524,9.3413858,0.1166667,-0.2416926
27525,9.3912868,0.1166667,-0.2416926
27526,9.4411879,0.1166667,-0.2416926
27527,9.4910889,0.1166667,-0.2416926
27528,9.5409899,0.1166667,-0.2416926
27529,9.5908909,0.1166667,-0.2416926
27530,9.6407919,0.1166667,-0.2416926
27531,9.6906929,0.1166667,-0.2416926
27532,9.7405939,0.1166667,-0.2416926
27533,9.7904949,0.1166667,-0.2416926
27534,9.8403959,0.1166667,-0.2416926
27535,9.8902969,0.1166667,-0.2416926
27536,9.9401979,0.1166667,-0.2416926
27537,9.990099,0.1166667,-0.2416926
27538,0.009901,0.1166667,-0.1894983
27539,0.059802,0.1166667,-0.1894983
27540,0.109703,0.1166667,-0.1894983
27541,0.159604,0.1166667,-0.1894983
27542,0.2095049,0.1166667,-0.1894983
27543,0.2594059,0.1166667,-0.1894983
27544,0.3093069,0.1166667,-0.1894983
27545,0.3592079,0.1166667,-0.1894983
27546,0.4091089,0.1166667,-0.1894983
27547,0.4590099,0.1166667,-0.1894983
27548,0.5089109,0.1166667,-0.1894983
27549,0.5588119,0.1166667,-0.1894983
27550,0.6087129,0.1166667,-0.1894983
27551,0.6586139,0.1166667,-0.1894983
27552,0.7085149,0.1166667,-0.1894983
27553,0.7584158,0.1166667,-0.1894983
27554,0.8083168,0.1166667,-0.1894983
27555,0.8582178,0.1166667,-0.1894983
27556,0.9081188,0.1166667,-0.1894983
27557,0.9580198,0.1166667,-0.1894983
27558,1.0079207,0.1166667,-0.1894983
27559,1.0578218,0.1166667,-0.1894983
27560,1.1077228,0.1166667,-0.1894983
27561,1.1576238,0.1166667,-0.1894983
27562,1.2075248,0.1166667,-0.1894983
27563,1.2574258,0.1166667,-0.1894983
27564,1.3073267,0.1166667,-0.1894983
27565,1.3572277,0.1166667,-0.1894983
27566,1.4071287,0.1166667,-0.1894983
27567,1.4570297,0.1166667,-0.1894983
27568,1.5069307,0.1166667,-0.1894983
27569,1.5568317,0.1166667,-0.1894983
27570,1.6067327,0.1166667,-0.1894983
27571,1.6566336,0.1166667,-0.1894983
27572,1.7065346,0.1166667,-0.1894983
27573,1.7564356,0.1166667,-0.1894983
27574,1.8063366,0.1166667,-0.1894983
27575,1.8562376,0.1166667,-0.1894983
27576,1.9061387,0.1166667,-0.1894983
27577,1.9560395,0.1166667,-0.1894983
27578,2.0059407,0.1166667,-0.1894983
27579,2.0558417,0.1166667,-0.1894983
27580,2.1057427,0.1166667,-0.1894983
27581,2.1556435,0.1166667,-0.1894983
27582,2.2055445,0.1166667,-0.1894983
27583,2.2554455,0.1166667,-0.1894983
27584,2.3053465,0.1166667,-0.1894983
27585,2.3552475,0.1166667,-0.1894983
27586,2.4051485,0.1166667,-0.1894983
27587,2.4550495,0.1166667,-0.1894983
27588,2.5049505,0.1166667,-0.1894983
27589,2.5548515,0.1166667,-0.1894983
27590,2.6047525,0.1166667,-0.1894983
27591,2.6546535,0.1166667,-0.1894983
27592,2.7045546,0.1166667,-0.1894983
27593,2.7544553,0.1166667,-0.1894983
27594,2.8043563,0.1166667,-0.1894983
27595,2.8542573,0.1166667,-0.1894983
27596,2.9041584,0.1166667,-0.1894983
27597,2.9540594,0.1166667,-0.1894983
27598,3.0039604,0.1166667,-0.1894983
27599,3.0538614,0.1166667,-0.1894983
27600,3.1037624,0.1166667,-0.1894983
27601,3.1536634,0.1166667,-0.1894983
27602,3.2035644,0.1166667,-0.1894983
27603,3.2534654,0.1166667,-0.1894983
27604,3.3033664,0.1166667,-0.1894983
27605,3.3532674,0.1166667,-0.1894983
27606,3.4031682,0.1166667,-0.1894983
27607,3.4530692,0.1166667,-0.1894983
27608,3.5029702,0.1166667,-0.1894983
27609,3.5528712,0.1166667,-0.1894983
27610,3.6027722,0.1166667,-0.1894983
27611,3.6526732,0.1166667,-0.1894983
27612,3.7025743,0.1166667,-0.1894983
27613,3.7524753,0.1166667,-0.1894983
27614,3.8023763,0.1166667,-0.1894983
27615,3.8522773,0.1166667,-0.1894983
27616,3.9021783,0.1166667,-0.1894983
27617,3.9520793,0.1166667,-0.1894983
27618,4.0019803,0.1166667,-0.1894983
27619,4.0518813,0.1166667,-0.1894983
27620,4.1017823,0.1166667,-0.1894983
27621,4.1516833,0.1166667,-0.1894983
27622,4.2015843,0.1166667,-0.1894983
27623,4.2514853,0.1166667,-0.1894983
27624,4.3013864,0.1166667,-0.1894983
27625,4.3512874,0.1166667,-0.1894983
27626,4.4011879,0.1166667,-0.1894983
27627,4.4510889,0.1166667,-0.1894983
27628,4.5009899,0.1166667,-0.1894983
27629,4.5508909,0.1166667,-0.1894983
27630,4.6007919,0.1166667,-0.1894983
27631,4.6506929,0.1166667,-0.1894983
27632,4.7005939,0.1166667,-0.1894983
27633,4.750495,0.1166667,-0.1894983
27634,4.800396,0.1166667,-0.1894983
27635,4.850297,0.1166667,-0.1894983
27636,4.900198,0.1166667,-0.1894983
27637,4.950099,0.1166667,-0.1894983
27638,5.0,0.1166667,-0.1894983
27639,5.049901,0.1166667,-0.1894983
27640,5.099802,0.1166667,-0.1894983
27641,5.149703,0.1166667,-0.1894983
27642,5.199604,0.1166667,-0.1894983
27643,5.249505,0.1166667,-0.1894983
27644,5.2994061,0.1166667,-0.1894983
27645,5.3493071,0.1166667,-0.1894983
27646,5.3992081,0.1166667,-0.1894983
27647,5.4491091,0.1166667,-0.1894983
27648,5.4990101,0.1166667,-0.1894983
27649,5.5489111,0.1166667,-0.1894983
27650,5.5988121,0.1166667,-0.1894983
27651,5.6487126,0.1166667,-0.1894983
27652,5.6986136,0.1166667,-0.1894983
27653,5.7485147,0.1166667,-0.1894983
27654,5.7984157,0.1166667,-0.1894983
27655,5.8483167,0.1166667,-0.1894983
27656,5.8982177,0.1166667,-0.1894983
27657,5.9481187,0.1166667,-0.1894983
27658,5.9980197,0.1166667,-0.1894983
27659,6.0479207,0.1166667,-0.1894983
27660,6.0978217,0.1166667,-0.1894983
27661,6.1477227,0.1166667,-0.1894983
27662,6.1976237,0.1166667,-0.1894983
27663,6.2475247,0.1166667,-0.1894983
27664,6.2974257,0.1166667,-0.1894983
27665,6.3473268,0.1166667,-0.1894983
27666,6.3972278,0.1166667,-0.1894983
27667,6.4471288,0.1166667,-0.1894983
27668,6.4970298,0.1166667,-0.1894983
27669,6.5469308,0.1166667,-0.1894983
27670,6.5968318,0.1166667,-0.1894983
27671,6.6467328,0.1166667,-0.1894983
27672,6.6966338,0.1166667,-0.1894983
27673,6.7465348,0.1166667,-0.1894983
27674,6.7964358,0.1166667,-0.1894983
27675,6.8463368,0.1166667,-0.1894983
27676,6.8962379,0.1166667,-0.1894983
27677,6.9461384,0.1166667,-0.1894983
27678,6.9960394,0.1166667,-0.1894983
27679,7.0459404,0.1166667,-0.1894983
27680,7.0958414,0.1166667,-0.1894983
27681,7.1457424,0.1166667,-0.1894983
27682,7.1956434,0.1166667,-0.1894983
27683,7.2455444,0.1166667,-0.1894983
27684,7.2954454,0.1166667,-0.1894983
27685,7.3453465,0.1166667,-0.1894983
27686,7.3952475,0.1166667,-0.1894983
27687,7.4451485,0.1166667,-0.1894983
27688,7.4950495,0.1166667,-0.1894983
27689,7.5449505,0.1166667,-0.1894983
27690,7.5948515,0.1166667,-0.1894983
27691,7.6447525,0.1166667,-0.1894983
27692,7.6946535,0.1166667,-0.1894983
27693,7.7445545,0.1166667,-0.1894983
27694,7.7944555,0.1166667,-0.1894983
27695,7.8443565,0.1166667,-0.1894983
27696,7.8942575,0.1166667,-0.1894983
27697,7.9441586,0.1166667,-0.1894983
27698,7.9940596,0.1166667,-0.1894983
27699,8.0439606,0.1166667,-0.1894983
27700,8.0938616,0.1166667,-0.1894983
27701,8.1437626,0.1166667,-0.1894983
27702,8.1936636,0.1166667,-0.1894983
27703,8.2435646,0.1166667,-0.1894983
27704,8.2934656,0.1166667,-0.1894983
27705,8.3433666,0.1166667,-0.1894983
27706,8.3932676,0.1166667,-0.1894983
27707,8.4431686,0.1166667,-0.1894983
27708,8.4930696,0.1166667,-0.1894983
27709,8.5429707,0.1166667,-0.1894983
27710,8.5928717,0.1166667,-0.1894983
27711,8.6427727,0.1166667,-0.1894983
27712,8.6926737,0.1166667,-0.1894983
27713,8.7425747,0.1166667,-0.1894983
27714,8.7924757,0.1166667,-0.1894983
27715,8.8423767,0.1166667,-0.1894983
27716,8.8922768,0.1166667,-0.1894983
27717,8.9421778,0.1166667,-0.1894983
27718,8.9920788,0.1166667,-0.1894983
27719,9.0419798,0.1166667,-0.1894983
27720,9.0918808,0.1166667,-0.1894983
27721,9.1417818,0.1166667,-0.1894983
27722,9.1916828,0.1166667,-0.1894983
27723,9.2415838,0.1166667,-0.1894983
27724,9.2914848,0.1166667,-0.1894983
27725,9.3413858,0.1166667,-0.1894983
27726,9.3912868,0.1166667,-0.1894983
27727,9.4411879,0.1166667,-0.1894983
27728,9.4910889,0.1166667,-0.1894983
27729,9.5409899,0.1166667,-0.1894983
27730,9.5908909,0.1166667,-0.1894983
27731,9.6407919,0.1166667,-0.1894983
27732,9.6906929,0.1166667,-0.1894983
27733,9.7405939,0.1166667,-0.1894983
27734,9.7904949,0.1166667,-0.1894983
27735,9.8403959,0.1166667,-0.1894983
27736,9.8902969,0.1166667,-0.1894983
27737,9.9401979,0.1166667,-0.1894983
27738,9.990099,0.1166667,-0.1894983
27739,0.009901,0.1166667,-0.1427761
27740,0.059802,0.1166667,-0.1427761
27741,0.109703,0.1166667,-0.1427761
27742,0.159604,0.1166667,-0.1427761
27743,0.2095049,0.1166667,-0.1427761
27744,0.2594059,0.1166667,-0.1427761
27745,0.3093069,0.1166667,-0.1427761
27746,0.3592079,0.1166667,-0.1427761
27747,0.4091089,0.1166667,-0.1427761
27748,0.4590099,0.1166667,-0.1427761
27749,0.5089109,0.1166667,-0.1427761
27750,0.5588119,0.1166667,-0.1427761
27751,0.6087129,0.1166667,-0.1427761
27752,0.6586139,0.1166667,-0.1427761
27753,0.7085149,0.1166667,-0.1427761
27754,0.7584158,0.1166667,-0.1427761
27755,0.8083168,0.1166667,-0.1427761
27756,0.8582178,0.1166667,-0.1427761
27757,0.9081188,0.1166667,-0.1427761
27758,0.9580198,0.1166667,-0.1427761
27759,1.0079207,0.1166667,-0.1427761
27760,1.0578218,0.1166667,-0.1427761
27761,1.1077228,0.1166667,-0.1427761
27762,1.1576238,0.1166667,-0.1427761
27763,1.2075248,0.1166667,-0.1427761
27764,1.2574258,0.1166667,-0.1427761
27765,1.3073267,0.1166667,-0.1427761
27766,1.3572277,0.1166667,-0.1427761
27767,1.4071287,0.1166667,-0.1427761
27768,1.4570297,0.1166667,-0.1427761
27769,1.5069307,0.1166667,-0.1427761
27770,1.5568317,0.1166667,-0.1427761
27771,1.6067327,0.1166667,-0.1427761
27772,1.6566336,0.1166667,-0.1427761
27773,1.7065346,0.1166667,-0.1427761
27774,1.7564356,0.1166667,-0.1427761
27775,1.8063366,0.1166667,-0.1427761
27776,1.8562376,0.1166667,-0.1427761
27777,1.9061387,0.1166667,-0.1427761
27778,1.9560395,0.1166667,-0.1427761
27779,2.0059407,0.1166667,-0.1427761
27780,2.0558417,0.1166667,-0.1427761
27781,2.1057427,0.1166667,-0.1427761
27782,2.1556435,0.1166667,-0.1427761
27783,2.2055445,0.1166667,-0.1427761
27784,2.2554455,0.1166667,-0.1427761
27785,2.3053465,0.1166667,-0.1427761
27786,2.3552475,0.1166667,-0.1427761
27787,2.4051485,0.1166667,-0.1427761
27788,2.4550495,0.1166667,-0.1427761
27789,2.5049505,0.1166667,-0.1427761
27790,2.5548515,0.1166667,-0.1427761
27791,2.6047525,0.1166667,-0.1427761
27792,2.6546535,0.1166667,-0.1427761
27793,2.7045546,0.1166667,-0.1427761
27794,2.7544553,0.1166667,-0.1427761
27795,2.8043563,0.1166667,-0.1427761
27796,2.8542573,0.1166667,-0.1427761
27797,2.9041584,0.1166667,-0.1427761
27798,2.9540594,0.1166667,-0.1427761
27799,3.0039604,0.1166667,-0.1427761
27800,3.0538614,0.1166667,-0.1427761
27801,3.1037624,0.1166667,-0.1427761
27802,3.1536634,0.1166667,-0.1427761
27803,3.2035644,0.1166667,-0.1427761
27804,3.2534654,0.1166667,-0.1427761
27805,3.3033664,0.1166667,-0.1427761
27806,3.3532674,0.1166667,-0.1427761
27807,3.4031682,0.1166667,-0.1427761
27808,3.4530692,0.1166667,-0.1427761
27809,3.5029702,0.1166667,-0.1427761
27810,3.5528712,0.1166667,-0.1427761
27811,3.6027722,0.1166667,-0.1427761
27812,3.6526732,0.1166667,-0.1427761
27813,3.7025743,0.1166667,-0.1427761
27814,3.7524753,0.1166667,-0.1427761
27815,3.8023763,0.1166667,-0.1427761
27816,3.8522773,0.1166667,-0.1427761
27817,3.9021783,0.1166667,-0.1427761
27818,3.9520793,0.1166667,-0.1427761
27819,4.0019803,0.1166667,-0.1427761
27820,4.0518813,0.1166667,-0.1427761
27821,4.1017823,0.1166667,-0.1427761
27822,4.1516833,0.1166667,-0.1427761
27823,4.2015843,0.1166667,-0.1427761
27824,4.2514853,0.1166667,-0.1427761
27825,4.3013864,0.1166667,-0.1427761
27826,4.3512874,0.1166667,-0.1427761
27827,4.4011879,0.1166667,-0.1427761
27828,4.4510889,0.1166667,-0.1427761
27829,4.5009899,0.1166667,-0.1427761
27830,4.5508909,0.1166667,-0.1427761
27831,4.6007919,0.1166667,-0.1427761
27832,4.6506929,0.1166667,-0.1427761
27833,4.7005939,0.1166667,-0.1427761
27834,4.750495,0.1166667,-0.1427761
27835,4.800396,0.1166667,-0.1427761
27836,4.850297,0.1166667,-0.1427761
27837,4.900198,0.1166667,-0.1427761
27838,4.950099,0.1166667,-0.1427761
27839,5.0,0.1166667,-0.1427761
27840,5.049901,0.1166667,-0.1427761
27841,5.099802,0.1166667,-0.1427761
27842,5.149703,0.1166667,-0.1427761
27843,5.199604,0.1166667,-0.1427761
27844,5.249505,0.1166667,-0.1427761
27845,5.2994061,0.1166667,-0.1427761
27846,5.3493071,0.1166667,-0.1427761
27847,5.3992081,0.1166667,-0.1427761
27848,5.4491091,0.1166667,-0.1427761
27849,5.4990101,0.1166667,-0.1427761
27850,5.5489111,0.1166667,-0.1427761
27851,5.5988121,0.1166667,-0.1427761
27852,5.6487126,0.1166667,-0.1427761
27853,5.6986136,0.1166667,-0.1427761
27854,5.7485147,0.1166667,-0.1427761
27855,5.7984157,0.1166667,-0.1427761
27856,5.8483167,0.1166667,-0.1427761
27857,5.8982177,0.1166667,-0.1427761
27858,5.9481187,0.1166667,-0.1427761
27859,5.9980197,0.1166667,-0.1427761
27860,6.0479207,0.1166667,-0.1427761
27861,6.0978217,0.1166667,-0.1427761
27862,6.1477227,0.1166667,-0.1427761
27863,6.1976237,0.1166667,-0.1427761
27864,6.2475247,0.1166667,-0.1427761
27865,6.2974257,0.1166667,-0.1427761
27866,6.3473268,0.1166667,-0.1427761
27867,6.3972278,0.1166667,-0.1427761
27868,6.4471288,0.1166667,-0.1427761
27869,6.4970298,0.1166667,-0.1427761
27870,6.5469308,0.1166667,-0.1427761
27871,6.5968318,0.1166667,-0.1427761
27872,6.6467328,0.1166667,-0.1427761
27873,6.6966338,0.1166667,-0.1427761
27874,6.7465348,0.1166667,-0.1427761
27875,6.7964358,0.1166667,-0.1427761
27876,6.8463368,0.1166667,-0.1427761
27877,6.8962379,0.1166667,-0.1427761
27878,6.9461384,0.1166667,-0.1427761
27879,6.9960394,0.1166667,-0.1427761
27880,7.0459404,0.1166667,-0.1427761
27881,7.0958414,0.1166667,-0.1427761
27882,7.1457424,0.1166667,-0.1427761
27883,7.1956434,0.1166667,-0.1427761
27884,7.2455444,0.1166667,-0.1427761
27885,7.2954454,0.1166667,-0.1427761
27886,7.3453465,0.1166667,-0.1427761
27887,7.3952475,0.1166667,-0.1427761
27888,7.4451485,0.1166667,-0.1427761
27889,7.4950495,0.1166667,-0.1427761
27890,7.5449505,0.1166667,-0.1427761
27891,7.5948515,0.1166667,-0.1427761
27892,7.6447525,0.1166667,-0.1427761
27893,7.6946535,0.1166667,-0.1427761
27894,7.7445545,0.1166667,-0.1427761
27895,7.7944555,0.1166667,-0.1427761
27896,7.8443565,0.1166667,-0.1427761
27897,7.8942575,0.1166667,-0.1427761
27898,7.9441586,0.1166667,-0.1427761
27899,7.9940596,0.1166667,-0.1427761
27900,8.0439606,0.1166667,-0.1427761
27901,8.0938616,0.1166667,-0.1427761
27902,8.1437626,0.1166667,-0.1427761
27903,8.1936636,0.1166667,-0.1427761
27904,8.2435646,0.1166667,-0.1427761
27905,8.2934656,0.1166667,-0.1427761
27906,8.3433666,0.1166667,-0.1427761
27907,8.3932676,0.1166667,-0.1427761
27908,8.4431686,0.1166667,-0.1427761
27909,8.4930696,0.1166667,-0.1427761
27910,8.5429707,0.1166667,-0.1427761
27911,8.5928717,0.1166667,-0.1427761
27912,8.6427727,0.1166667,-0.1427761
27913,8.6926737,0.1166667,-0.1427761
27914,8.7425747,0.1166667,-0.1427761
27915,8.7924757,0.1166667,-0.1427761
27916,8.8423767,0.1166667,-0.1427761
27917,8.8922768,0.1166667,-0.1427761
27918,8.9421778,0.1166667,-0.1427761
27919,8.9920788,0.1166667,-0.1427761
27920,9.0419798,0.1166667,-0.1427761
27921,9.0918808,0.1166667,-0.1427761
27922,9.1417818,0.1166667,-0.1427761
27923,9.1916828,0.1166667,-0.1427761
27924,9.2415838,0.1166667,-0.1427761
27925,9.2914848,0.1166667,-0.1427761
27926,9.3413858,0.1166667,-0.1427761
27927,9.3912868,0.1166667,-0.1427761
27928,9.4411879,0.1166667,-0.1427761
27929,9.4910889,0.1166667,-0.1427761
27930,9.5409899,0.1166667,-0.1427761
27931,9.5908909,0.1166667,-0.1427761
27932,9.6407919,0.1166667,-0.1427761
27933,9.6906929,0.1166667,-0.1427761
27934,9.7405939,0.1166667,-0.1427761
27935,9.7904949,0.1166667,-0.1427761
27936,9.8403959,0.1166667,-0.1427761
27937,9.8902969,0.1166667,-0.1427761
27938,9.9401979,0.1166667,-0.1427761
27939,9.990099,0.1166667,-0.1427761
27940,0.009901,0.1166667,-0.1009525
27941,0.059802,0.1166667,-0.1009525
27942,0.109703,0.1166667,-0.1009525
27943,0.159604,0.1166667,-0.1009525
27944,0.2095049,0.1166667,-0.1009525
27945,0.2594059,0.1166667,-0.1009525
27946,0.3093069,0.1166667,-0.1009525
27947,0.3592079,0.1166667,-0.1009525
27948,0.4091089,0.1166667,-0.1009525
27949,0.4590099,0.1166667,-0.1009525
27950,0.5089109,0.1166667,-0.1009525
27951,0.5588119,0.1166667,-0.1009525
27952,0.6087129,0.1166667,-0.1009525
27953,0.6586139,0.1166667,-0.1009525
27954,0.7085149,0.1166667,-0.1009525
27955,0.7584158,0.1166667,-0.1009525
27956,0.8083168,0.1166667,-0.1009525
27957,0.8582178,0.1166667,-0.1009525
27958,0.9081188,0.1166667,-0.1009525
27959,0.9580198,0.1166667,-0.1009525
27960,1.0079207,0.1166667,-0.1009525
27961,1.0578218,0.1166667,-0.1009525
27962,1.1077228,0.1166667,-0.1009525
27963,1.1576238,0.1166667,-0.1009525
27964,1.2075248,0.1166667,-0.1009525
27965,1.2574258,0.1166667,-0.1009525
27966,1.3073267,0.1166667,-0.1009525
27967,1.3572277,0.1166667,-0.1009525
27968,1.4071287,0.1166667,-0.1009525
27969,1.4570297,0.1166667,-0.1009525
27970,1.5069307,0.1166667,-0.1009525
27971,1.5568317,0.1166667,-0.1009525
27972,1.6067327,0.1166667,-0.1009525
27973,1.6566336,0.1166667,-0.1009525
27974,1.7065346,0.1166667,-0.1009525
27975,1.7564356,0.1166667,-0.1009525
27976,1.8063366,0.1166667,-0.1009525
27977,1.8562376,0.1166667,-0.1009525
27978,1.9061387,0.1166667,-0.1009525
27979,1.9560395,0.1166667,-0.1009525
27980,2.0059407,0.1166667,-0.1009525
27981,2.0558417,0.1166667,-0.1009525
27982,2.1057427,0.1166667,-0.1009525
27983,2.1556435,0.1166667,-0.1009525
27984,2.2055445,0.1166667,-0.1009525
27985,2.2554455,0.1166667,-0.1009525
27986,2.3053465,0.1166667,-0.1009525
27987,2.3552475,0.1166667,-0.1009525
27988,2.4051485,0.1166667,-0.1009525
27989,2.4550495,0.1166667,-0.1009525
27990,2.5049505,0.1166667,-0.1009525
27991,2.5548515,0.1166667,-0.1009525
27992,2.6047525,0.1166667,-0.1009525
27993,2.6546535,0.1166667,-0.1009525
27994,2.7045546,0.1166667,-0.1009525
27995,2.7544553,0.1166667,-0.1009525
27996,2.8043563,0.1166667,-0.1009525
27997,2.8542573,0.1166667,-0.1009525
27998,2.9041584,0.1166667,-0.1009525
27999,2.9540594,0.1166667,-0.1009525
28000,3.0039604,0.1166667,-0.1009525
28001,3.0538614,0.1166667,-0.1009525
28002,3.1037624,0.1166667,-0.1009525
28003,3.1536634,0.1166667,-0.1009525
28004,3.2035644,0.1166667,-0.1009525
28005,3.2534654,0.1166667,-0.1009525
28006,3.3033664,0.1166667,-0.1009525
28007,3.3532674,0.1166667,-0.1009525
28008,3.4031682,0.1166667,-0.1009525
28009,3.4530692,0.1166667,-0.1009525
28010,3.5029702,0.1166667,-0.1009525
28011,3.5528712,0.1166667,-0.1009525
28012,3.6027722,0.1166667,-0.1009525
28013,3.6526732,0.1166667,-0.1009525
28014,3.7025743,0.1166667,-0.1009525
28015,3.7524753,0.1166667,-0.1009525
28016,3.8023763,0.1166667,-0.1009525
28017,3.8522773,0.1166667,-0.1009525
28018,3.9021783,0.1166667,-0.1009525
28019,3.9520793,0.1166667,-0.1009525
28020,4.0019803,0.1166667,-0.1009525
28021,4.0518813,0.1166667,-0.1009525
28022,4.1017823,0.1166667,-0.1009525
28023,4.1516833,0.1166667,-0.1009525
28024,4.2015843,0.1166667,-0.1009525
28025,4.2514853,0.1166667,-0.1009525
28026,4.3013864,0.1166667,-0.1009525
28027,4.3512874,0.1166667,-0.1009525
28028,4.4011879,0.1166667,-0.1009525
28029,4.4510889,0.1166667,-0.1009525
28030,4.5009899,0.1166667,-0.1009525
28031,4.5508909,0.1166667,-0.1009525
28032,4.6007919,0.1166667,-0.1009525
28033,4.6506929,0.1166667,-0.1009525
28034,4.7005939,0.1166667,-0.1009525
28035,4.750495,0.1166667,-0.1009525
28036,4.800396,0.1166667,-0.1009525
28037,4.850297,0.1166667,-0.1009525
28038,4.900198,0.1166667,-0.1009525
28039,4.950099,0.1166667,-0.1009525
28040,5.0,0.1166667,-0.1009525
28041,5.049901,0.1166667,-0.1009525
28042,5.099802,0.1166667,-0.1009525
28043,5.149703,0.1166667,-0.1009525
28044,5.199604,0.1166667,-0.1009525
28045,5.249505,0.1166667,-0.1009525
28046,5.2994061,0.1166667,-0.1009525
28047,5.3493071,0.1166667,-0.1009525
28048,5.3992081,0.1166667,-0.1009525
28049,5.4491091,0.1166667,-0.1009525
28050,5.4990101,0.1166667,-0.1009525
28051,5.5489111,0.1166667,-0.1009525
28052,5.5988121,0.1166667,-0.1009525
28053,5.6487126,0.1166667,-0.1009525
28054,5.6986136,0.1166667,-0.1009525
